u1,u2,u3,u4
-69.35174249744153,69.2246782272539,-68.94345129279675,69.07103017010608
-69.35174339130313,69.22467762782308,-68.94345034464843,69.0710308529644
-69.35174339130313,69.22467762782308,-68.94345034464843,69.0710308529644
-69.35174399605614,69.22467712444119,-68.94344971380515,69.07103133979861
-69.35174475672174,69.22467630898785,-68.94344894382893,69.07103213713766
-69.35174504529303,69.22467597375956,-68.94344868864972,69.07103244089419
-69.3517445089845,69.2246761939988,-68.94344930766958,69.07103201983813
-69.35174389618315,69.22467663228713,-68.9434500341547,69.07103144612961
-69.35174286210997,69.22467749377168,-68.943451260369,69.07103044023917
-69.35174224018724,69.22467807589328,-68.9434519452655,69.07102982655188
-69.3517414249877,69.22467897426223,-68.94345287193688,69.07102884333484
-69.35174133691926,69.2246792061709,-68.94345302904762,69.07102862706353
-69.35174291791854,69.2246776950127,-68.94345135075389,69.07103023984686
-69.3517444810251,69.22467611882648,-68.94344969871432,69.07103186106133
-69.3517444810251,69.22467611882648,-68.94344969871432,69.07103186106133
-69.35174541198235,69.22467511572953,-68.94344881568655,69.07103275576382
-69.3517454131382,69.22467511569599,-68.94344922052977,69.07103231346966
-69.35174518629353,69.22467564718914,-68.94344967636667,69.07103167157831
-69.35174472770947,69.22467631742552,-68.9434502834275,69.0710309004811
-69.35174405993472,69.22467715739684,-68.94345104986819,69.07102997440649
-69.3517432728325,69.22467778491944,-68.9434518114008,69.07102921604222
-69.35174284768644,69.22467807408003,-68.94345216297836,69.07102892907464
-69.35174284768644,69.22467807408003,-68.94345216297836,69.07102892907464
-69.3517433739704,69.22467729601213,-68.94345139355903,69.07102985717181
-69.35174404040066,69.22467653483963,-68.94345061910109,69.07103071260964
-69.35174489046587,69.22467558715772,-68.9434496707516,69.07103175510349
-69.35174489046587,69.22467558715772,-68.9434496707516,69.07103175510349
-69.35174557753834,69.22467515784497,-68.94344907919437,69.07103224426301
-69.35174539096339,69.22467526000057,-68.94344926169038,69.07103199725887
-69.3517451133368,69.22467553836753,-68.94344950896217,69.07103164776966
